Product ID	TYPE	Has Time
ID	TYPE	I 'time:hasTime'
PESTON:0104420	individual	PESTON:0800001
PESTON:0104420	individual	PESTON:0800002
PESTON:0101539	individual	PESTON:0800003
PESTON:0101539	individual	PESTON:0800004
PESTON:0109076	individual	PESTON:0800005
PESTON:0109076	individual	PESTON:0800006
PESTON:0109076	individual	PESTON:0800007
PESTON:0107655	individual	PESTON:0800008
PESTON:0107655	individual	PESTON:0800009
PESTON:0105464	individual	PESTON:0800010
PESTON:0105464	individual	PESTON:0800011
PESTON:0105591	individual	PESTON:0800012
PESTON:0105591	individual	PESTON:0800013
PESTON:0107612	individual	PESTON:0800014
PESTON:0107612	individual	PESTON:0800015
PESTON:0104871	individual	PESTON:0800016
PESTON:0104871	individual	PESTON:0800017
PESTON:0117176	individual	PESTON:0800018
PESTON:0117176	individual	PESTON:0800019
PESTON:0116421	individual	PESTON:0800020
PESTON:0116421	individual	PESTON:0800021
PESTON:0116480	individual	PESTON:0800022
PESTON:0116480	individual	PESTON:0800023
PESTON:0109867	individual	PESTON:0800024
PESTON:0109867	individual	PESTON:0800025
PESTON:0109867	individual	PESTON:0800026
PESTON:0114204	individual	PESTON:0800027
PESTON:0114204	individual	PESTON:0800028
PESTON:0102982	individual	PESTON:0800029
PESTON:0102982	individual	PESTON:0800030
PESTON:0100810	individual	PESTON:0800031
PESTON:0100810	individual	PESTON:0800032
PESTON:0102323	individual	PESTON:0800033
PESTON:0102323	individual	PESTON:0800034
PESTON:0102085	individual	PESTON:0800035
PESTON:0102085	individual	PESTON:0800036
PESTON:0100506	individual	PESTON:0800037
PESTON:0100506	individual	PESTON:0800038
PESTON:0112991	individual	PESTON:0800039
PESTON:0112991	individual	PESTON:0800040
PESTON:0112991	individual	PESTON:0800041
PESTON:0104093	individual	PESTON:0800042
PESTON:0104093	individual	PESTON:0800043
PESTON:0101088	individual	PESTON:0800044
PESTON:0101088	individual	PESTON:0800045
PESTON:0101346	individual	PESTON:0800046
PESTON:0101346	individual	PESTON:0800047
PESTON:0114720	individual	PESTON:0800048
PESTON:0114720	individual	PESTON:0800049
PESTON:0114751	individual	PESTON:0800050
PESTON:0114751	individual	PESTON:0800051
PESTON:0115779	individual	PESTON:0800052
PESTON:0115779	individual	PESTON:0800053
PESTON:0114702	individual	PESTON:0800054
PESTON:0114702	individual	PESTON:0800055
PESTON:0101723	individual	PESTON:0800056
PESTON:0101723	individual	PESTON:0800057
PESTON:0101724	individual	PESTON:0800058
PESTON:0101724	individual	PESTON:0800059
PESTON:0115697	individual	PESTON:0800060
PESTON:0115697	individual	PESTON:0800061
PESTON:0113246	individual	PESTON:0800062
PESTON:0113246	individual	PESTON:0800063
PESTON:0113246	individual	PESTON:0800064
PESTON:0113479	individual	PESTON:0800065
PESTON:0113479	individual	PESTON:0800066
PESTON:0113479	individual	PESTON:0800067
