ID_product	Product	ID	index	CHEBI.Label	CHEBI.ID	Concentration	unit	value
		ID		I 'active ingredient in'	TYPE			I 'has concentration value'
PESTON:0101096	HERBIDAL MAIS S	PESTON:0701820	1820	atrazine	CHEBI:15930			
PESTON:0101129	ZEAZIN S	PESTON:0701821	1821	atrazine	CHEBI:15930			
PESTON:0101130	ZEAZIN	PESTON:0701822	1822	atrazine	CHEBI:15930			
PESTON:0101181	TERRAZINA	PESTON:0701823	1823	atrazine	CHEBI:15930			
PESTON:0101189	SIMATRED	PESTON:0701824	1824	atrazine	CHEBI:15930			
PESTON:0101202	FOGARD LIQUIDO	PESTON:0701825	1825	atrazine	CHEBI:15930			
PESTON:0101237	ATRED 50	PESTON:0701826	1826	atrazine	CHEBI:15930			
PESTON:0101325	MAIZINA L	PESTON:0701827	1827	atrazine	CHEBI:15930			
PESTON:0101360	ZEALIN L	PESTON:0701828	1828	atrazine	CHEBI:15930			
PESTON:0101373	ZEAPUR S	PESTON:0701829	1829	atrazine	CHEBI:15930			
PESTON:0101380	ATRED LIQUIDO	PESTON:0701830	1830	atrazine	CHEBI:15930			
PESTON:0101560	FOGARD S	PESTON:0701831	1831	atrazine	CHEBI:15930			
PESTON:0101561	FOGARD	PESTON:0701832	1832	atrazine	CHEBI:15930			
PESTON:0101575	MAIS DISERB	PESTON:0701833	1833	atrazine	CHEBI:15930			
PESTON:0101576	MALERMAIS	PESTON:0701834	1834	atrazine	CHEBI:15930			
PESTON:0101596	DALAZIN	PESTON:0701835	1835	atrazine	CHEBI:15930			
PESTON:0101597	DISERBO MAIS S	PESTON:0701836	1836	atrazine	CHEBI:15930			
PESTON:0101599	GESAPRIM	PESTON:0701837	1837	atrazine	CHEBI:15930			
PESTON:0101601	GESAPRIM G	PESTON:0701838	1838	atrazine	CHEBI:15930			
PESTON:0101606	DISERBO MAIS L	PESTON:0701839	1839	atrazine	CHEBI:15930			
PESTON:0101616	NOVAZINA	PESTON:0701840	1840	atrazine	CHEBI:15930			
PESTON:0101663	ERBITOX ARGINI	PESTON:0701841	1841	atrazine	CHEBI:15930			
PESTON:0101691	ZEAPUR	PESTON:0701842	1842	atrazine	CHEBI:15930			
PESTON:0101692	RINGO	PESTON:0701843	1843	atrazine	CHEBI:15930			
PESTON:0101759	GESAPRIM S	PESTON:0701844	1844	atrazine	CHEBI:15930			
PESTON:0101785	GESAPRIM S LIQUIDO	PESTON:0701845	1845	atrazine	CHEBI:15930			
PESTON:0101786	GESAPRIM S 80 WP	PESTON:0701846	1846	atrazine	CHEBI:15930			
PESTON:0101795	CERASIM	PESTON:0701847	1847	atrazine	CHEBI:15930			
PESTON:0101797	CERAMAIS	PESTON:0701848	1848	atrazine	CHEBI:15930			
PESTON:0101844	ATRAKOR L	PESTON:0701849	1849	atrazine	CHEBI:15930			
PESTON:0101845	ATRAKOR 50	PESTON:0701850	1850	atrazine	CHEBI:15930			
PESTON:0101926	ZEAVIT LIQUIDO	PESTON:0701851	1851	atrazine	CHEBI:15930			
PESTON:0101927	HERBIDAL MAIS LIQUIDO	PESTON:0701852	1852	atrazine	CHEBI:15930			
PESTON:0101999	FOGARD S 90	PESTON:0701853	1853	atrazine	CHEBI:15930			
PESTON:0102000	FOGARD 90	PESTON:0701854	1854	atrazine	CHEBI:15930			
PESTON:0102018	ZEAPUR L	PESTON:0701855	1855	atrazine	CHEBI:15930			
PESTON:0102072	NETARD	PESTON:0701856	1856	atrazine	CHEBI:15930			
PESTON:0102081	MAIDIS L	PESTON:0701857	1857	atrazine	CHEBI:15930			
PESTON:0102172	SHELL ATRAZINA 50 WP	PESTON:0701858	1858	atrazine	CHEBI:15930			
PESTON:0102423	TAZALON 50	PESTON:0701859	1859	atrazine	CHEBI:15930			
PESTON:0102446	ZEAVIT S	PESTON:0701860	1860	atrazine	CHEBI:15930			
PESTON:0102488	ZEAMINA P	PESTON:0701861	1861	atrazine	CHEBI:15930			
PESTON:0102511	SIMAT MAIS	PESTON:0701862	1862	atrazine	CHEBI:15930			
PESTON:0102619	SUTAZIN	PESTON:0701863	1863	atrazine	CHEBI:15930			
PESTON:0102653	ZEAVIT	PESTON:0701864	1864	atrazine	CHEBI:15930			
PESTON:0102694	TAZALON 50 L	PESTON:0701865	1865	atrazine	CHEBI:15930			
PESTON:0102698	ATRAB LIQUIDO	PESTON:0701866	1866	atrazine	CHEBI:15930			
PESTON:0102729	BUTRAN	PESTON:0701867	1867	atrazine	CHEBI:15930			
PESTON:0102740	BLADEX A LIQUIDO	PESTON:0701868	1868	atrazine	CHEBI:15930			
PESTON:0102800	DIFOMED	PESTON:0701869	1869	atrazine	CHEBI:15930			
PESTON:0102802	ATRED 80	PESTON:0701870	1870	atrazine	CHEBI:15930			
PESTON:0102848	ERFEL 50 L	PESTON:0701871	1871	atrazine	CHEBI:15930			
PESTON:0102859	ZEAZIN LIQUIDO	PESTON:0701872	1872	atrazine	CHEBI:15930			
PESTON:0102924	ZEALIN	PESTON:0701873	1873	atrazine	CHEBI:15930			
PESTON:0102935	SEPRAZINA	PESTON:0701874	1874	atrazine	CHEBI:15930			
PESTON:0102988	AGER ATRA 50	PESTON:0701875	1875	atrazine	CHEBI:15930			
PESTON:0102989	ATRIZAN L	PESTON:0701876	1876	atrazine	CHEBI:15930			
PESTON:0103150	ESSITOX MAIS	PESTON:0701877	1877	atrazine	CHEBI:15930			
PESTON:0103203	SILMAIS L	PESTON:0701878	1878	atrazine	CHEBI:15930			
PESTON:0103250	ATRAZINA LIQUIDA HI	PESTON:0701879	1879	atrazine	CHEBI:15930			
PESTON:0103937	AGER ATRA L	PESTON:0701880	1880	atrazine	CHEBI:15930			
PESTON:0104007	BARIN	PESTON:0701881	1881	atrazine	CHEBI:15930			
PESTON:0104239	ESSITOX AS	PESTON:0701882	1882	atrazine	CHEBI:15930			
PESTON:0104240	MALERTOX MAIS A FLUID	PESTON:0701883	1883	atrazine	CHEBI:15930			
PESTON:0104251	STOMP CORN	PESTON:0701884	1884	atrazine	CHEBI:15930			
PESTON:0104319	GRIFFEX 4 L	PESTON:0701885	1885	atrazine	CHEBI:15930			
PESTON:0104321	DISER ATRA PB	PESTON:0701886	1886	atrazine	CHEBI:15930			
PESTON:0104322	ATRASAN	PESTON:0701887	1887	atrazine	CHEBI:15930			
PESTON:0104424	TOTACID	PESTON:0701888	1888	atrazine	CHEBI:15930			
PESTON:0104602	ANTRAL	PESTON:0701889	1889	atrazine	CHEBI:15930			
PESTON:0104694	MAIZINA S	PESTON:0701890	1890	atrazine	CHEBI:15930			
PESTON:0104759	BLADEX A	PESTON:0701891	1891	atrazine	CHEBI:15930			
PESTON:0104790	ATREZ STI PB	PESTON:0701892	1892	atrazine	CHEBI:15930			
PESTON:0104815	ATREZ-SIT L	PESTON:0701893	1893	atrazine	CHEBI:15930			
PESTON:0104825	ZEAZIN 86	PESTON:0701894	1894	atrazine	CHEBI:15930			
PESTON:0104891	ATRALIN	PESTON:0701895	1895	atrazine	CHEBI:15930			
PESTON:0105183	AGER DISER S	PESTON:0701896	1896	atrazine	CHEBI:15930			
PESTON:0105194	TRAZEN 50	PESTON:0701897	1897	atrazine	CHEBI:15930			
PESTON:0105261	TIKAPPADI S3	PESTON:0701898	1898	atrazine	CHEBI:15930			
PESTON:0105323	TAZALON S	PESTON:0701899	1899	atrazine	CHEBI:15930			
PESTON:0105399	SUTAZIN PASTA	PESTON:0701900	1900	atrazine	CHEBI:15930			
PESTON:0105486	ATRAFLO	PESTON:0701901	1901	atrazine	CHEBI:15930			
PESTON:0105495	SILTYLATE A PASTA	PESTON:0701902	1902	atrazine	CHEBI:15930			
PESTON:0105517	ANTIFITO	PESTON:0701903	1903	atrazine	CHEBI:15930			
PESTON:0105619	DELTAZINA	PESTON:0701904	1904	atrazine	CHEBI:15930			
PESTON:0105648	ALAZIN	PESTON:0701905	1905	atrazine	CHEBI:15930			
PESTON:0105649	ZEPEX A	PESTON:0701906	1906	atrazine	CHEBI:15930			
PESTON:0105684	SULTYLATE A	PESTON:0701907	1907	atrazine	CHEBI:15930			
PESTON:0105698	SILMAIS 90	PESTON:0701908	1908	atrazine	CHEBI:15930			
PESTON:0105701	TERRAZINA L	PESTON:0701909	1909	atrazine	CHEBI:15930			
PESTON:0105749	LADDOK	PESTON:0701910	1910	atrazine	CHEBI:15930			
PESTON:0105778	LOVEN	PESTON:0701911	1911	atrazine	CHEBI:15930			
PESTON:0105861	ATRILATE	PESTON:0701912	1912	atrazine	CHEBI:15930			
PESTON:0105879	ZEANOL	PESTON:0701913	1913	atrazine	CHEBI:15930			
PESTON:0105930	DISERMAIS FLUIDO	PESTON:0701914	1914	atrazine	CHEBI:15930			
PESTON:0105958	AMETOL	PESTON:0701915	1915	atrazine	CHEBI:15930			
PESTON:0105959	ZEAZIN 80	PESTON:0701916	1916	atrazine	CHEBI:15930			
PESTON:0106056	MALERMAIS L	PESTON:0701917	1917	atrazine	CHEBI:15930			
PESTON:0106154	ATRIZAN FW	PESTON:0701918	1918	atrazine	CHEBI:15930			
PESTON:0106307	GESAPRIM WDG AUTODISPERSIBILE	PESTON:0701919	1919	atrazine	CHEBI:15930			
PESTON:0106725	VELPAZIN	PESTON:0701920	1920	atrazine	CHEBI:15930			
PESTON:0106756	DESERTO A	PESTON:0701921	1921	atrazine	CHEBI:15930			
PESTON:0107209	MAIZINA DF	PESTON:0701922	1922	atrazine	CHEBI:15930			
PESTON:0107585	CLORAZINA L	PESTON:0701923	1923	atrazine	CHEBI:15930			
PESTON:0107624	RIGRON MAIS	PESTON:0701924	1924	atrazine	CHEBI:15930			
PESTON:0100970	LASSO S	PESTON:0701925	1925	atrazine	CHEBI:15930			
PESTON:0101270	BAYER 323	PESTON:0701926	1926	atrazine	CHEBI:15930			
PESTON:0101461	BAYER 523	PESTON:0701927	1927	atrazine	CHEBI:15930			
PESTON:0101462	METRAB	PESTON:0701928	1928	atrazine	CHEBI:15930			
PESTON:0102002	THIODAN COMBI	PESTON:0701929	1929	atrazine	CHEBI:15930			
PESTON:0102059	TURCAN COMBI	PESTON:0701930	1930	atrazine	CHEBI:15930			
PESTON:0102593	MALERBANE TOTALE	PESTON:0701931	1931	atrazine	CHEBI:15930			
PESTON:0102851	ENDILFOS PB	PESTON:0701932	1932	atrazine	CHEBI:15930			
PESTON:0104495	KREPAR	PESTON:0701933	1933	atrazine	CHEBI:15930			
PESTON:0105317	FLORTIS DISERBANTE TOTALE	PESTON:0701934	1934	atrazine	CHEBI:15930			
PESTON:0105354	ATRALAX	PESTON:0701935	1935	atrazine	CHEBI:15930			
PESTON:0105384	RAMBO	PESTON:0701936	1936	atrazine	CHEBI:15930			
PESTON:0105624	LASSO GD 27/8	PESTON:0701937	1937	atrazine	CHEBI:15930			
PESTON:0106359	SIAZINA PASTA	PESTON:0701938	1938	atrazine	CHEBI:15930			
PESTON:0106566	LASSO GDG	PESTON:0701939	1939	atrazine	CHEBI:15930			
PESTON:0107613	ALASIP COMBI WP	PESTON:0701940	1940	atrazine	CHEBI:15930			
PESTON:0107814	ATRACHLOR-IPI	PESTON:0701941	1941	atrazine	CHEBI:15930			
PESTON:0100036	ANTIDORIFORA TL	PESTON:0701942	1942	atrazine	CHEBI:15930			
PESTON:0105455	ALASIP COMBI	PESTON:0701943	1943	atrazine-desethyl-2-hydroxy	CHEBI:83463	8	%	8
PESTON:0107869	LASSO GD MICROTECH	PESTON:0701944	1944	atrazine-desethyl-2-hydroxy	CHEBI:83463	13	%	13
PESTON:0100970	LASSO S	PESTON:0701945	1945	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0101270	BAYER 323	PESTON:0701946	1946	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0101461	BAYER 523	PESTON:0701947	1947	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0101462	METRAB	PESTON:0701948	1948	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0105354	ATRALAX	PESTON:0701949	1949	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0105384	RAMBO	PESTON:0701950	1950	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0105624	LASSO GD 27/8	PESTON:0701951	1951	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0106359	SIAZINA PASTA	PESTON:0701952	1952	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0106566	LASSO GDG	PESTON:0701953	1953	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0107613	ALASIP COMBI WP	PESTON:0701954	1954	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0107814	ATRACHLOR-IPI	PESTON:0701955	1955	atrazine-desethyl-2-hydroxy	CHEBI:83463			
PESTON:0114720	ABACIFO 15	PESTON:0701956	1956	avermectin	CHEBI:50344	0	%	0
PESTON:0113468	CLINER	PESTON:0701957	1957	avermectin	CHEBI:50344	0.1	%	0.1
PESTON:0116615	RUFAST ADVANCE	PESTON:0701958	1958	avermectin	CHEBI:50344	0.5	%	0.5
PESTON:0112656	ARDENT NOVA	PESTON:0701959	1959	avermectin	CHEBI:50344	1.3	%	1.3
PESTON:0116230	RUFAST NOVA	PESTON:0701960	1960	avermectin	CHEBI:50344	1.3	%	1.3
PESTON:0112597	VERTIMEC 1.8	PESTON:0701961	1961	avermectin	CHEBI:50344	1.7	%	1.7
PESTON:0115556	TERVIGO	PESTON:0701962	1962	avermectin	CHEBI:50344	1.7	%	1.7
PESTON:0115950	TERVIGO SC 1	PESTON:0701963	1963	avermectin	CHEBI:50344	1.7	%	1.7
PESTON:0116409	TERVIGO SC 2015	PESTON:0701964	1964	avermectin	CHEBI:50344	1.7	%	1.7
PESTON:0116721	TERVIGO SC 2016	PESTON:0701965	1965	avermectin	CHEBI:50344	1.7	%	1.7
PESTON:0108794	BERMECTINE	PESTON:0701966	1966	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0108795	VERTIMEC EC	PESTON:0701967	1967	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0111344	PICKILL EC	PESTON:0701968	1968	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0113634	CAL-EX EW	PESTON:0701969	1969	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0113927	ZAMIR 18	PESTON:0701970	1970	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0113928	DYNAMEC EC	PESTON:0701971	1971	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0114536	MEC 18	PESTON:0701972	1972	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0114628	VERTIS 1.8 EC	PESTON:0701973	1973	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0114702	ABAROC	PESTON:0701974	1974	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0115050	VERTIMEC PRO	PESTON:0701975	1975	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0115604	MECTIN	PESTON:0701976	1976	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0115697	ABBA-M 18	PESTON:0701977	1977	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0116464	TIVOLI	PESTON:0701978	1978	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0116739	SINMEC 1.8 EC	PESTON:0701979	1979	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0117117	MITOR	PESTON:0701980	1980	avermectin	CHEBI:50344	1.8	%	1.8
PESTON:0113224	ABILEN	PESTON:0701981	1981	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113246	ABC 1.9EC	PESTON:0701982	1982	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113267	IMPERO	PESTON:0701983	1983	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113278	YES 1,9 EC	PESTON:0701984	1984	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113307	BERLINA	PESTON:0701985	1985	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113479	ABEX 1.80	PESTON:0701986	1986	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113536	SAFRAN	PESTON:0701987	1987	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113705	AMECTIN EC	PESTON:0701988	1988	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0113722	CAL-EX 1.9 EC	PESTON:0701989	1989	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0114166	ZETOR	PESTON:0701990	1990	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0114323	BELPROMEC	PESTON:0701991	1991	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0114416	VERTIMEC	PESTON:0701992	1992	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0114417	VERDE-ABAMECTINA	PESTON:0701993	1993	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0114684	SUPERBO	PESTON:0701994	1994	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115119	FORTEZZA	PESTON:0701995	1995	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115168	ZORO 1.9 EW	PESTON:0701996	1996	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115279	VARGAS	PESTON:0701997	1997	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115280	MARISOL	PESTON:0701998	1998	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115281	MICROMEGAS	PESTON:0701999	1999	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115283	ASTERIA	PESTON:0702000	2000	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115729	VALMEC EW	PESTON:0702001	2001	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0115974	BYZANCE	PESTON:0702002	2002	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116172	CAL-EX 1,9 EW	PESTON:0702003	2003	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116207	PIVAK 1,9 EW	PESTON:0702004	2004	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116217	ZEPEX 1,9 EW	PESTON:0702005	2005	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116491	VALMEC	PESTON:0702006	2006	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116492	VASCO	PESTON:0702007	2007	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116542	LAOTTA	PESTON:0702008	2008	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116921	PROBEL 1.8	PESTON:0702009	2009	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0116922	ABINE	PESTON:0702010	2010	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0117295	IMPERO 18 EC	PESTON:0702011	2011	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0117299	IMPROVE	PESTON:0702012	2012	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0117301	DESMON	PESTON:0702013	2013	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0117388	ACARELTE GOLD	PESTON:0702014	2014	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0117705	SUPERBO 18 EC	PESTON:0702015	2015	avermectin	CHEBI:50344	1.9	%	1.9
PESTON:0112004	VERTIMEC	PESTON:0702016	2016	avermectin	CHEBI:50344	2	%	2
PESTON:0113277	RITMO 3.8 EC	PESTON:0702017	2017	avermectin	CHEBI:50344	3.8	%	3.8
PESTON:0115803	TERVIGO SC	PESTON:0702018	2018	avermectin	CHEBI:50344	20.0 /l	%	20
PESTON:0116911	BOTADUO	PESTON:0702019	2019	azadirachtin	CHEBI:38473	0.4	%	0.4
PESTON:0111400	ADINA 10	PESTON:0702020	2020	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0111561	NEEMAZAL T/S	PESTON:0702021	2021	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0111648	AZACTIVA	PESTON:0702022	2022	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0111945	OIKOS TOP	PESTON:0702023	2023	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0111946	AZA NEMA	PESTON:0702024	2024	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0111991	NEEMIK TEN	PESTON:0702025	2025	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0114988	NATRIA NEEM	PESTON:0702026	2026	azadirachtin H	CHEBI:38510	1	%	1
PESTON:0110303	OIKOS 25 PLUS	PESTON:0702027	2027	azadirachtin H	CHEBI:38510	2.4	%	2.4
PESTON:0110305	OIKOS	PESTON:0702028	2028	azadirachtin H	CHEBI:38510	2.4	%	2.4
PESTON:0110390	OIKOS SOIL	PESTON:0702029	2029	azadirachtin H	CHEBI:38510	2.4	%	2.4
PESTON:0111811	OIKOS GREEN	PESTON:0702030	2030	azadirachtin H	CHEBI:38510	2.4	%	2.4
PESTON:0116634	AZATIN EC	PESTON:0702031	2031	azadirachtin H	CHEBI:38510	2.8	%	2.8
PESTON:0110304	OIKOS PB	PESTON:0702032	2032	azadirachtin H	CHEBI:38510	10	%	10
PESTON:0109181	GULLIVER	PESTON:0702033	2033	azimsulfuron	CHEBI:81746	50	%	50
PESTON:0112969	KATROCET	PESTON:0702034	2034	azimsulfuron	CHEBI:81746	50	%	50
PESTON:0102139	LATHION ETIL 20	PESTON:0702035	2035	azinphos-ethyl	CHEBI:38587	18	%	18
PESTON:0100125	RUMITION E 20	PESTON:0702036	2036	azinphos-ethyl	CHEBI:38587	20	%	20
PESTON:0102156	LATHION ETIL 30 PB	PESTON:0702037	2037	azinphos-ethyl	CHEBI:38587	26	%	26
PESTON:0100095	AZETIL E 30 P.B.	PESTON:0702038	2038	azinphos-ethyl	CHEBI:38587			
PESTON:0100185	EMULTHION	PESTON:0702039	2039	azinphos-ethyl	CHEBI:38587			
PESTON:0100551	GUTEX	PESTON:0702040	2040	azinphos-ethyl	CHEBI:38587			
PESTON:0101111	SOLTHION ET	PESTON:0702041	2041	azinphos-ethyl	CHEBI:38587			
PESTON:0102131	AZILON	PESTON:0702042	2042	azinphos-ethyl	CHEBI:38587			
PESTON:0102198	AZINFOS 20 E SCHERING	PESTON:0702043	2043	azinphos-ethyl	CHEBI:38587			
PESTON:0102690	GUSATHION A 20	PESTON:0702044	2044	azinphos-ethyl	CHEBI:38587			
PESTON:0102767	KITION E	PESTON:0702045	2045	azinphos-ethyl	CHEBI:38587			
PESTON:0102797	AZETIL	PESTON:0702046	2046	azinphos-ethyl	CHEBI:38587			
PESTON:0102875	TOXATION ETIL	PESTON:0702047	2047	azinphos-ethyl	CHEBI:38587			
PESTON:0105837	GUSACAR	PESTON:0702048	2048	azinphos-ethyl	CHEBI:38587			
PESTON:0106629	GUSADEN	PESTON:0702049	2049	azinphos-methyl	CHEBI:2953	15	%	15
PESTON:0101929	GUSATHION 20 EC	PESTON:0702050	2050	azinphos-methyl	CHEBI:2953	17	%	17
PESTON:0102130	LATHION 20 M	PESTON:0702051	2051	azinphos-methyl	CHEBI:2953	17.6	%	17.6
PESTON:0102907	AMIROX EC	PESTON:0702052	2052	azinphos-methyl	CHEBI:2953	17.6	%	17.6
PESTON:0101438	AZITHION E 20	PESTON:0702053	2053	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0102164	TIOMIDE L	PESTON:0702054	2054	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0105458	METATHION E	PESTON:0702055	2055	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0107444	BENZAFLO	PESTON:0702056	2056	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0107526	AZIFLO	PESTON:0702057	2057	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0108380	AZITION 20 L	PESTON:0702058	2058	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0108826	AZINFORT SC	PESTON:0702059	2059	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0109139	AZINAGRO SC	PESTON:0702060	2060	azinphos-methyl	CHEBI:2953	18	%	18
PESTON:0108569	GUSATHION 20 SC	PESTON:0702061	2061	azinphos-methyl	CHEBI:2953	18.4	%	18.4
PESTON:0100823	THIONE 20	PESTON:0702062	2062	azinphos-methyl	CHEBI:2953	19	%	19
PESTON:0102127	GUSATHION M 20	PESTON:0702063	2063	azinphos-methyl	CHEBI:2953	19.4	%	19.4
PESTON:0100791	VERVE	PESTON:0702064	2064	azinphos-methyl	CHEBI:2953	20	%	20
PESTON:0109507	COTNION 20 EC	PESTON:0702065	2065	azinphos-methyl	CHEBI:2953	20	%	20
PESTON:0102088	TOXATRIN 25 WP	PESTON:0702066	2066	azinphos-methyl	CHEBI:2953	21	%	21
PESTON:0102165	TIOMIDE P	PESTON:0702067	2067	azinphos-methyl	CHEBI:2953	22	%	22
PESTON:0100596	AZITHION PB	PESTON:0702068	2068	azinphos-methyl	CHEBI:2953	22.5	%	22.5
PESTON:0101288	METAFOS	PESTON:0702069	2069	azinphos-methyl	CHEBI:2953	23	%	23
PESTON:0102244	CARPATHION	PESTON:0702070	2070	azinphos-methyl	CHEBI:2953	24	%	24
PESTON:0109072	AZIN 30 PB SIAPA	PESTON:0702071	2071	azinphos-methyl	CHEBI:2953	24	%	24
PESTON:0100164	COTNION	PESTON:0702072	2072	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0100166	SARTION	PESTON:0702073	2073	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0100584	AZITION 25	PESTON:0702074	2074	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0100612	RAGUMON PB 25	PESTON:0702075	2075	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0101021	METHATION PB	PESTON:0702076	2076	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0101071	SILAZIN	PESTON:0702077	2077	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0101093	AZIFENE PB	PESTON:0702078	2078	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102071	GUSATHION POLVERE BAGNABILE	PESTON:0702079	2079	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102084	AZIN PB 30	PESTON:0702080	2080	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102103	AZIMET PB	PESTON:0702081	2081	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102129	LATHION METIL	PESTON:0702082	2082	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102132	BENZAFOS	PESTON:0702083	2083	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102190	COTNION WSB	PESTON:0702084	2084	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102804	CHIMITHION PB	PESTON:0702085	2085	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102828	KITION 30	PESTON:0702086	2086	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0102893	AZISER 25 PB	PESTON:0702087	2087	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0105200	METILFIT	PESTON:0702088	2088	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0105813	AZINFOS METILE PB	PESTON:0702089	2089	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0105855	CIRCUS	PESTON:0702090	2090	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0106333	METILAZ 25 PB	PESTON:0702091	2091	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0106415	AZINFOS METILE ALMAGIA'	PESTON:0702092	2092	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0108622	COTNION PB	PESTON:0702093	2093	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0109138	COTNION 25 WDG	PESTON:0702094	2094	azinphos-methyl	CHEBI:2953	25	%	25
PESTON:0109174	GUSATHION PB PVAL	PESTON:0702095	2095	azinphos-methyl	CHEBI:2953	25	%	25
